RT,acc,Cond,c.resp,qs,SubjNum
7.88,1,AA,2,>.3-<=.7,2
3.54,1,AA,2,<=.3,2
7.04,1,AA,1,>.3-<=.7,2
7.61,1,AA,1,>.3-<=.7,2
3.15,1,AA,1,<=.3,2
2.57,1,AA,1,<=.3,2
10.9,0,AA,1,<.7-1.0,2
18.24,1,AA,2,<.7-1.0,2
8.37,0,AA,2,>.3-<=.7,2
3.98,1,AA,1,<=.3,2
11.56,0,AA,1,<.7-1.0,2
10.36,1,AA,1,<.7-1.0,2
3.72,1,AA,2,<=.3,2
2.42,1,AA,1,<=.3,2
14.29,1,AA,2,<.7-1.0,2
4.72,1,AA,2,<=.3,2
7.32,1,AA,1,>.3-<=.7,2
8.18,1,AA,2,>.3-<=.7,2
7.93,1,AA,1,>.3-<=.7,2
4.9,1,AA,2,>.3-<=.7,2
3.12,1,AA,1,<=.3,2
4.8,1,AB,1,<.7-1.0,20
3.69,0,AB,2,>.3-<=.7,20
3.8,1,AB,2,<.7-1.0,20
3.98,1,AB,2,<.7-1.0,20
2.16,1,AB,2,<=.3,20
1.96,1,AB,2,<=.3,20
3.21,1,AB,2,>.3-<=.7,20
1.72,0,AB,2,<=.3,20
2.5,1,AB,1,>.3-<=.7,20
4.16,1,AB,1,<.7-1.0,20
12.91,1,AB,1,<.7-1.0,20
1.86,1,AB,1,<=.3,20
1.89,1,AB,1,<=.3,20
1.91,1,AB,2,<=.3,20
1.79,1,AB,1,<=.3,20
5.89,0,AB,2,<.7-1.0,20
2.56,0,AB,2,>.3-<=.7,20
2.02,1,AB,2,<=.3,20
2.18,1,AB,2,>.3-<=.7,20
1.84,0,AB,1,<=.3,20
2.2,1,AB,1,>.3-<=.7,20
4.78,1,AB,1,<.7-1.0,20
5.75,0,AB,2,<.7-1.0,20
2.28,1,AB,1,>.3-<=.7,20
10.53,1,AB,2,<.7-1.0,20
2.94,1,AB,2,>.3-<=.7,20
2.11,1,AB,1,<=.3,20
2.16,1,AB,2,<=.3,20
4.02,1,AB,1,<.7-1.0,20
2.71,1,AB,1,>.3-<=.7,20
3.33,1,AB,1,>.3-<=.7,20
3.79,1,AB,1,>.3-<=.7,20
2.73,1,AA,2,>.3-<=.7,20
3,1,AA,2,>.3-<=.7,20
5.93,1,AA,1,<.7-1.0,20
5.78,1,AA,1,<.7-1.0,20
6.61,1,AA,1,<.7-1.0,20
7.12,1,AA,2,<.7-1.0,20
2.18,0,AA,2,<=.3,20
3.36,1,AA,2,>.3-<=.7,20
1.4,1,AA,2,<=.3,20
2.47,1,AA,2,>.3-<=.7,20
1.72,1,AA,2,<=.3,20
4.88,1,AA,1,<.7-1.0,20
5.36,0,AA,1,<.7-1.0,20
2.64,0,AA,1,>.3-<=.7,20
1.83,1,AA,2,<=.3,20
1.57,1,AA,2,<=.3,20
2.37,1,AA,1,<=.3,20
3.15,1,AA,2,>.3-<=.7,20
1.92,1,AA,2,<=.3,20
3.67,0,AA,2,<.7-1.0,20
1.49,0,AA,1,<=.3,20
7.21,0,AA,1,<.7-1.0,20
2.47,1,AA,1,>.3-<=.7,20
2.01,0,AA,2,<=.3,20
2.48,1,AA,2,>.3-<=.7,20
3.42,1,AA,1,<.7-1.0,20
2.69,1,AA,1,>.3-<=.7,20
2.72,1,AA,1,>.3-<=.7,20
2.36,0,AA,1,<=.3,20
3.45,1,AA,2,<.7-1.0,20
2.79,1,AA,1,>.3-<=.7,20
2.37,0,AA,1,<=.3,20
1.89,0,AB,2,<=.3,21
2.12,1,AB,1,<=.3,21
4.73,1,AB,1,<.7-1.0,21
1.66,1,AB,2,<=.3,21
2.65,1,AB,2,>.3-<=.7,21
1.87,1,AB,1,<=.3,21
2.38,0,AB,1,>.3-<=.7,21
4.03,0,AB,2,<.7-1.0,21
4.24,1,AB,2,<.7-1.0,21
2.18,1,AB,1,>.3-<=.7,21
3.1,0,AB,2,>.3-<=.7,21
7.57,0,AB,2,<.7-1.0,21
2.15,1,AB,1,<=.3,21
2.82,1,AB,1,>.3-<=.7,21
1.48,1,AB,1,<=.3,21
9.49,1,AB,1,<.7-1.0,21
4.67,0,AB,1,<.7-1.0,21
2.62,0,AB,1,>.3-<=.7,21
4.54,1,AB,1,<.7-1.0,21
2.07,1,AB,2,<=.3,21
2.18,1,AB,2,>.3-<=.7,21
2.84,0,AB,2,>.3-<=.7,21
1.54,1,AB,1,<=.3,21
3.1,1,AB,2,>.3-<=.7,21
1.74,1,AB,1,<=.3,21
2.73,1,AB,2,>.3-<=.7,21
4.08,1,AB,2,<.7-1.0,21
4.26,1,AB,1,<.7-1.0,21
1.41,1,AB,2,<=.3,21
2.79,1,AB,1,>.3-<=.7,21
6.13,1,AB,2,<.7-1.0,21
2.76,1,AB,2,>.3-<=.7,21
2.63,1,AA,1,>.3-<=.7,21
6.47,1,AA,1,<.7-1.0,21
6.62,1,AA,1,<.7-1.0,21
15.51,0,AA,1,<.7-1.0,21
2.86,0,AA,2,>.3-<=.7,21
6.07,1,AA,2,<.7-1.0,21
2.33,1,AA,2,<=.3,21
1.71,1,AA,1,<=.3,21
2.01,1,AA,1,<=.3,21
3.29,1,AA,2,>.3-<=.7,21
16.09,1,AA,1,<.7-1.0,21
7.6,1,AA,2,<.7-1.0,21
4.16,1,AA,1,>.3-<=.7,21
2.56,1,AA,2,<=.3,21
3.24,1,AA,2,>.3-<=.7,21
9.09,1,AA,2,<.7-1.0,21
4.83,1,AA,1,>.3-<=.7,21
2.91,1,AA,2,>.3-<=.7,21
7.17,0,AA,2,<.7-1.0,21
2.5,1,AA,1,<=.3,21
5.16,1,AA,1,>.3-<=.7,21
9.88,1,AA,1,<.7-1.0,21
2.17,1,AA,1,<=.3,21
4.26,1,AA,2,>.3-<=.7,21
3.89,1,AA,2,>.3-<=.7,21
4.05,1,AA,2,>.3-<=.7,21
1.26,0,AA,1,<=.3,21
2.29,0,AA,2,<=.3,21
1.47,1,AA,2,<=.3,21
1.44,1,AA,1,<=.3,21
4.45,1,AA,2,>.3-<=.7,21
6.04,0,AA,1,<.7-1.0,21
10.92,1,AB,2,<.7-1.0,22
7.48,1,AB,1,<.7-1.0,22
5.15,1,AB,1,>.3-<=.7,22
5.7,0,AB,1,>.3-<=.7,22
7.07,1,AB,1,<.7-1.0,22
3.93,1,AB,1,<=.3,22
3.87,1,AB,1,<=.3,22
17.59,0,AB,1,<.7-1.0,22
6.11,1,AB,1,>.3-<=.7,22
7.2,1,AB,1,<.7-1.0,22
7.15,1,AB,2,<.7-1.0,22
6.3,1,AB,2,>.3-<=.7,22
7.97,1,AB,1,<.7-1.0,22
6.69,1,AB,1,>.3-<=.7,22
7.27,1,AB,1,<.7-1.0,22
2.85,1,AB,2,<=.3,22
6.45,1,AB,1,>.3-<=.7,22
4.05,1,AB,1,<=.3,22
2.72,1,AB,2,<=.3,22
3.85,0,AB,2,<=.3,22
6.23,0,AB,2,>.3-<=.7,22
4.66,1,AB,2,<=.3,22
3.3,1,AB,2,<=.3,22
7.29,0,AB,2,<.7-1.0,22
4.75,1,AB,1,<=.3,22
4.77,1,AB,1,>.3-<=.7,22
6.16,1,AB,2,>.3-<=.7,22
5.7,1,AB,2,>.3-<=.7,22
7.27,1,AB,2,<.7-1.0,22
5.73,1,AB,2,>.3-<=.7,22
5.73,0,AB,2,>.3-<=.7,22
2.68,1,AB,2,<=.3,22
4.29,0,AA,2,>.3-<=.7,22
7.76,0,AA,2,<.7-1.0,22
6.51,1,AA,1,<.7-1.0,22
7.32,0,AA,1,<.7-1.0,22
4.99,1,AA,2,<.7-1.0,22
3.47,1,AA,2,>.3-<=.7,22
4.31,0,AA,2,>.3-<=.7,22
3.25,1,AA,2,>.3-<=.7,22
7.08,1,AA,1,<.7-1.0,22
2.67,1,AA,1,<=.3,22
7.87,1,AA,1,<.7-1.0,22
2.73,0,AA,1,>.3-<=.7,22
6.37,1,AA,1,<.7-1.0,22
2.72,1,AA,1,<=.3,22
2.92,1,AA,2,>.3-<=.7,22
3.01,1,AA,2,>.3-<=.7,22
4.52,0,AA,2,<.7-1.0,22
2.01,0,AA,2,<=.3,22
1.91,1,AA,1,<=.3,22
4.91,1,AA,1,<.7-1.0,22
4.51,1,AA,1,>.3-<=.7,22
3.65,1,AA,2,>.3-<=.7,22
4.19,1,AA,2,>.3-<=.7,22
6.06,0,AA,1,<.7-1.0,22
2.14,1,AA,1,<=.3,22
2.39,1,AA,1,<=.3,22
2.91,1,AA,2,>.3-<=.7,22
2.8,1,AA,2,>.3-<=.7,22
1.78,1,AA,2,<=.3,22
2.47,1,AA,1,<=.3,22
2.72,1,AA,2,<=.3,22
2.61,1,AA,1,<=.3,22
6.46,0,AB,1,>.3-<=.7,23
31.35,0,AB,1,<.7-1.0,23
13.72,1,AB,2,<.7-1.0,23
15.74,0,AB,1,<.7-1.0,23
7.96,1,AB,2,>.3-<=.7,23
8.14,0,AB,2,>.3-<=.7,23
9.11,1,AB,2,<.7-1.0,23
15.11,0,AB,2,<.7-1.0,23
15.04,1,AB,2,<.7-1.0,23
6.25,1,AB,1,>.3-<=.7,23
8.21,1,AB,2,>.3-<=.7,23
3.31,1,AB,2,<=.3,23
8.44,1,AB,2,<.7-1.0,23
5.98,1,AB,1,>.3-<=.7,23
9.15,1,AB,1,<.7-1.0,23
5.73,1,AB,2,>.3-<=.7,23
8.75,1,AB,2,<.7-1.0,23
5.22,1,AB,1,<=.3,23
5.38,1,AB,1,>.3-<=.7,23
4.2,1,AB,2,<=.3,23
2.34,1,AB,1,<=.3,23
8.58,0,AB,1,<.7-1.0,23
4.71,1,AB,2,<=.3,23
6.2,0,AB,2,>.3-<=.7,23
2.92,1,AB,1,<=.3,23
3.39,1,AB,1,<=.3,23
3.2,1,AB,2,<=.3,23
4.99,1,AB,1,<=.3,23
7.01,1,AB,1,>.3-<=.7,23
4.8,1,AB,1,<=.3,23
7.08,1,AB,1,>.3-<=.7,23
5.26,1,AB,2,>.3-<=.7,23
9.97,1,AA,1,<.7-1.0,23
4.77,1,AA,2,>.3-<=.7,23
4.39,0,AA,2,>.3-<=.7,23
15.06,1,AA,2,<.7-1.0,23
4.59,1,AA,1,>.3-<=.7,23
20.16,0,AA,1,<.7-1.0,23
7.79,1,AA,1,<.7-1.0,23
11.68,1,AA,2,<.7-1.0,23
12.11,1,AA,2,<.7-1.0,23
5.51,1,AA,1,>.3-<=.7,23
16.81,1,AA,1,<.7-1.0,23
7.7,1,AA,1,<.7-1.0,23
3.85,1,AA,2,>.3-<=.7,23
3.77,1,AA,1,<=.3,23
3.3,1,AA,2,<=.3,23
8.53,1,AA,2,<.7-1.0,23
4.58,1,AA,1,>.3-<=.7,23
4.2,1,AA,1,>.3-<=.7,23
7.22,1,AA,2,>.3-<=.7,23
14.84,1,AA,2,<.7-1.0,23
2.24,1,AA,2,<=.3,23
6.31,1,AA,1,>.3-<=.7,23
1.87,1,AA,1,<=.3,23
2.64,1,AA,1,<=.3,23
2.08,1,AA,1,<=.3,23
4.29,1,AA,2,>.3-<=.7,23
6.09,1,AA,2,>.3-<=.7,23
1.86,1,AA,1,<=.3,23
2.56,1,AA,2,<=.3,23
5.86,1,AA,2,>.3-<=.7,23
1.99,1,AA,1,<=.3,23
1.51,1,AA,2,<=.3,23
6.37,1,AB,2,>.3-<=.7,24
11.16,1,AB,1,<.7-1.0,24
6.78,1,AB,2,>.3-<=.7,24
11.45,1,AB,1,<.7-1.0,24
14.09,1,AB,2,<.7-1.0,24
7.72,1,AB,1,>.3-<=.7,24
5.99,1,AB,1,>.3-<=.7,24
19.53,1,AB,2,<.7-1.0,24
17.78,1,AB,1,<.7-1.0,24
9.07,1,AB,1,>.3-<=.7,24
10.84,1,AB,2,>.3-<=.7,24
4.57,1,AB,1,<=.3,24
8.9,1,AB,1,>.3-<=.7,24
6.77,1,AB,2,>.3-<=.7,24
18.65,1,AB,1,<.7-1.0,24
10.07,0,AB,1,>.3-<=.7,24
22.46,1,AB,2,<.7-1.0,24
5.02,1,AB,1,<=.3,24
7.09,1,AB,1,>.3-<=.7,24
4.07,1,AB,1,<=.3,24
4.46,1,AB,1,<=.3,24
5.34,1,AB,2,>.3-<=.7,24
20.7,0,AB,2,<.7-1.0,24
16.16,0,AB,2,<.7-1.0,24
4.83,1,AB,1,<=.3,24
21.04,1,AB,2,<.7-1.0,24
2.7,1,AB,2,<=.3,24
1.94,1,AB,2,<=.3,24
2.84,1,AB,1,<=.3,24
2.86,1,AB,2,<=.3,24
7.26,1,AB,2,>.3-<=.7,24
2.12,1,AB,2,<=.3,24
6.99,1,AA,1,>.3-<=.7,24
12.82,0,AA,2,<.7-1.0,24
10.61,1,AA,2,<.7-1.0,24
5.19,1,AA,1,>.3-<=.7,24
4.65,1,AA,1,>.3-<=.7,24
7.62,1,AA,2,<.7-1.0,24
4.86,1,AA,1,>.3-<=.7,24
9.99,1,AA,2,<.7-1.0,24
14.62,1,AA,1,<.7-1.0,24
13.96,1,AA,1,<.7-1.0,24
12.09,0,AA,1,<.7-1.0,24
17.03,1,AA,2,<.7-1.0,24
5.29,1,AA,2,>.3-<=.7,24
4.75,1,AA,1,>.3-<=.7,24
4.73,1,AA,2,>.3-<=.7,24
4.36,1,AA,1,<=.3,24
6.07,0,AA,2,>.3-<=.7,24
15.09,0,AA,2,<.7-1.0,24
5.43,0,AA,2,>.3-<=.7,24
3.05,1,AA,1,<=.3,24
8.92,1,AA,2,<.7-1.0,24
6.26,1,AA,2,>.3-<=.7,24
3.51,1,AA,2,<=.3,24
3.86,1,AA,2,<=.3,24
3.56,1,AA,1,<=.3,24
2.65,1,AA,1,<=.3,24
3.14,1,AA,1,<=.3,24
5.81,1,AA,1,>.3-<=.7,24
6.85,0,AA,2,>.3-<=.7,24
4.46,1,AA,2,<=.3,24
1.85,1,AA,1,<=.3,24
1.5,1,AA,1,<=.3,24
4.95,1,AB,2,<=.3,25
6.04,1,AB,2,>.3-<=.7,25
12.7,1,AB,1,<.7-1.0,25
3.98,0,AB,1,<=.3,25
4.8,1,AB,2,<=.3,25
5,1,AB,2,>.3-<=.7,25
16.86,0,AB,1,<.7-1.0,25
6.24,1,AB,2,>.3-<=.7,25
26.97,1,AB,1,<.7-1.0,25
2.5,1,AB,2,<=.3,25
6.06,1,AB,1,>.3-<=.7,25
4.32,1,AB,1,<=.3,25
21.57,1,AB,1,<.7-1.0,25
11.46,0,AB,2,<.7-1.0,25
16.64,1,AB,1,<.7-1.0,25
8.57,1,AB,2,>.3-<=.7,25
5.15,1,AB,1,>.3-<=.7,25
10.27,0,AB,1,<.7-1.0,25
5.42,1,AB,2,>.3-<=.7,25
11.39,1,AB,2,<.7-1.0,25
7.33,1,AB,2,>.3-<=.7,25
3.09,1,AB,1,<=.3,25
17.22,0,AB,1,<.7-1.0,25
4.17,1,AB,1,<=.3,25
5.41,1,AB,1,>.3-<=.7,25
3.43,1,AB,2,<=.3,25
9.16,1,AB,1,>.3-<=.7,25
4.03,1,AB,2,<=.3,25
9.4,1,AB,1,<.7-1.0,25
2.32,1,AB,2,<=.3,25
5.89,1,AB,2,>.3-<=.7,25
7.9,0,AB,2,>.3-<=.7,25
6.99,1,AA,2,>.3-<=.7,25
20.4,1,AA,1,<.7-1.0,25
8.17,1,AA,1,<.7-1.0,25
6.81,1,AA,1,>.3-<=.7,25
13.96,0,AA,2,<.7-1.0,25
7.08,1,AA,2,>.3-<=.7,25
12.04,0,AA,1,<.7-1.0,25
6.96,1,AA,1,>.3-<=.7,25
4.82,1,AA,1,<=.3,25
6.78,1,AA,1,>.3-<=.7,25
3.98,1,AA,1,<=.3,25
15.04,1,AA,1,<.7-1.0,25
20.12,1,AA,2,<.7-1.0,25
17.67,0,AA,2,<.7-1.0,25
6.39,1,AA,1,>.3-<=.7,25
4.14,1,AA,2,<=.3,25
6.54,1,AA,2,>.3-<=.7,25
3.87,1,AA,2,<=.3,25
8.48,1,AA,1,<.7-1.0,25
4.53,1,AA,2,<=.3,25
4.36,1,AA,1,<=.3,25
13.61,1,AA,2,<.7-1.0,25
3.31,1,AA,2,<=.3,25
6.95,1,AA,2,>.3-<=.7,25
19.75,0,AA,1,<.7-1.0,25
6.3,1,AA,1,>.3-<=.7,25
3.34,1,AA,2,<=.3,25
4.08,1,AA,1,<=.3,25
6.31,1,AA,2,>.3-<=.7,25
7.42,1,AA,1,>.3-<=.7,25
7.96,1,AA,2,>.3-<=.7,25
4.32,1,AA,2,<=.3,25
4.41,1,AB,1,<.7-1.0,26
1.92,1,AB,1,<=.3,26
2.17,1,AB,1,>.3-<=.7,26
3.55,1,AB,2,<.7-1.0,26
2.85,1,AB,1,>.3-<=.7,26
2.85,1,AB,1,>.3-<=.7,26
2.1,1,AB,2,>.3-<=.7,26
1.92,1,AB,1,<=.3,26
4.51,0,AB,1,<.7-1.0,26
3.49,1,AB,2,<.7-1.0,26
7.19,1,AB,2,<.7-1.0,26
2.91,1,AB,1,>.3-<=.7,26
2.12,1,AB,1,>.3-<=.7,26
2.61,1,AB,2,>.3-<=.7,26
2.74,1,AB,2,>.3-<=.7,26
2.01,1,AB,2,<=.3,26
3.37,1,AB,1,<.7-1.0,26
1.53,1,AB,2,<=.3,26
1.49,1,AB,1,<=.3,26
1.22,1,AB,1,<=.3,26
2,1,AB,1,<=.3,26
2.64,1,AB,2,>.3-<=.7,26
5.83,1,AB,2,<.7-1.0,26
3.26,1,AB,2,<.7-1.0,26
3.06,1,AB,2,>.3-<=.7,26
3.05,1,AB,1,>.3-<=.7,26
3.82,0,AB,2,<.7-1.0,26
2.02,0,AB,2,>.3-<=.7,26
4.99,1,AB,2,<.7-1.0,26
1.91,1,AB,1,<=.3,26
1.26,1,AB,1,<=.3,26
1.63,1,AB,2,<=.3,26
5.85,1,AA,1,<.7-1.0,26
2.47,1,AA,1,>.3-<=.7,26
7.19,0,AA,2,<.7-1.0,26
4.96,1,AA,2,>.3-<=.7,26
6.02,1,AA,2,<.7-1.0,26
6.03,1,AA,1,<.7-1.0,26
8.2,1,AA,2,<.7-1.0,26
5.26,0,AA,1,<.7-1.0,26
2.42,1,AA,2,<=.3,26
6.11,0,AA,1,<.7-1.0,26
3.44,0,AA,2,>.3-<=.7,26
4.42,1,AA,2,>.3-<=.7,26
1.96,0,AA,2,<=.3,26
1.89,1,AA,1,<=.3,26
2.88,1,AA,1,>.3-<=.7,26
2.18,1,AA,1,<=.3,26
2.27,1,AA,1,<=.3,26
2.43,1,AA,1,<=.3,26
6.52,0,AA,1,<.7-1.0,26
3.67,1,AA,2,>.3-<=.7,26
1.72,1,AA,2,<=.3,26
2.97,1,AA,2,>.3-<=.7,26
4.98,1,AA,2,<.7-1.0,26
8.61,1,AA,1,<.7-1.0,26
1.49,1,AA,1,<=.3,26
3.18,0,AA,1,>.3-<=.7,26
1.45,1,AA,1,<=.3,26
3.04,1,AA,2,>.3-<=.7,26
4.19,1,AA,2,>.3-<=.7,26
1.22,0,AA,1,<=.3,26
4.21,0,AA,2,>.3-<=.7,26
2.5,1,AA,2,>.3-<=.7,26
16.66,1,AB,2,<.7-1.0,27
6.56,1,AB,2,<.7-1.0,27
2.91,1,AB,1,<=.3,27
2.55,1,AB,2,<=.3,27
4.44,0,AB,2,>.3-<=.7,27
10.68,0,AB,1,<.7-1.0,27
3.1,1,AB,1,<=.3,27
2.49,0,AB,2,<=.3,27
3.96,1,AB,2,>.3-<=.7,27
4.04,1,AB,2,>.3-<=.7,27
6.52,1,AB,2,<.7-1.0,27
5.45,1,AB,1,>.3-<=.7,27
5.14,0,AB,2,>.3-<=.7,27
13.94,1,AB,1,<.7-1.0,27
1.75,1,AB,2,<=.3,27
6.04,0,AB,1,<.7-1.0,27
2.44,0,AB,2,<=.3,27
10.56,1,AB,1,<.7-1.0,27
7.83,1,AB,1,<.7-1.0,27
5.92,0,AB,1,>.3-<=.7,27
3.38,1,AB,2,>.3-<=.7,27
2.86,1,AB,1,<=.3,27
2.08,0,AB,1,<=.3,27
18.88,1,AB,2,<.7-1.0,27
3.24,1,AB,2,>.3-<=.7,27
7.86,1,AB,2,<.7-1.0,27
3.87,1,AB,1,>.3-<=.7,27
5.83,1,AB,1,>.3-<=.7,27
3.19,1,AB,1,<=.3,27
3.45,1,AB,1,>.3-<=.7,27
4.61,1,AB,2,>.3-<=.7,27
1.96,1,AB,1,<=.3,27
6.23,0,AA,2,<.7-1.0,27
4.46,1,AA,1,>.3-<=.7,27
14.14,1,AA,2,<.7-1.0,27
5.15,1,AA,1,>.3-<=.7,27
2.19,1,AA,1,<=.3,27
6.09,1,AA,1,<.7-1.0,27
7.91,1,AA,1,<.7-1.0,27
4.5,1,AA,1,>.3-<=.7,27
2.75,1,AA,1,<=.3,27
13.35,0,AA,2,<.7-1.0,27
4.74,1,AA,2,>.3-<=.7,27
7.08,1,AA,2,<.7-1.0,27
3,1,AA,1,>.3-<=.7,27
2.96,1,AA,2,<=.3,27
5.35,1,AA,1,<.7-1.0,27
2.93,1,AA,2,<=.3,27
2.08,1,AA,2,<=.3,27
3.9,1,AA,1,>.3-<=.7,27
2.48,1,AA,2,<=.3,27
5.08,1,AA,1,>.3-<=.7,27
3.35,0,AA,1,>.3-<=.7,27
4.27,1,AA,2,>.3-<=.7,27
5.4,1,AA,2,<.7-1.0,27
7.89,1,AA,2,<.7-1.0,27
1.9,1,AA,1,<=.3,27
3.31,1,AA,1,>.3-<=.7,27
5.12,1,AA,2,>.3-<=.7,27
2.74,1,AA,2,<=.3,27
6.76,1,AA,2,<.7-1.0,27
2.69,1,AA,1,<=.3,27
1.95,1,AA,2,<=.3,27
4.17,1,AA,1,>.3-<=.7,27
9.58,1,AB,2,<.7-1.0,28
5.57,1,AB,2,>.3-<=.7,28
7.12,1,AB,1,>.3-<=.7,28
4.31,1,AB,1,<=.3,28
4.05,1,AB,1,<=.3,28
5.84,1,AB,2,>.3-<=.7,28
5.9,0,AB,2,>.3-<=.7,28
15.4,1,AB,2,<.7-1.0,28
7.07,0,AB,2,>.3-<=.7,28
7.98,1,AB,2,<.7-1.0,28
6.18,1,AB,2,>.3-<=.7,28
6.78,0,AB,2,>.3-<=.7,28
5.88,1,AB,1,>.3-<=.7,28
5.09,1,AB,1,<=.3,28
12.4,1,AB,1,<.7-1.0,28
5.18,1,AB,2,>.3-<=.7,28
8.97,1,AB,2,<.7-1.0,28
8.71,1,AB,1,<.7-1.0,28
5.12,0,AB,1,<=.3,28
13.28,1,AB,1,<.7-1.0,28
3.49,1,AB,2,<=.3,28
7.08,0,AB,1,>.3-<=.7,28
9.11,1,AB,1,<.7-1.0,28
7.03,1,AB,1,>.3-<=.7,28
11.32,1,AB,2,<.7-1.0,28
4.93,1,AB,2,<=.3,28
6.07,0,AB,1,>.3-<=.7,28
4.15,1,AB,2,<=.3,28
5.12,0,AB,1,<=.3,28
9.7,1,AB,1,<.7-1.0,28
4.66,1,AB,1,<=.3,28
4.06,1,AB,2,<=.3,28
8.09,0,AA,1,>.3-<=.7,28
8.59,1,AA,1,<.7-1.0,28
10.74,0,AA,1,<.7-1.0,28
8.52,1,AA,2,<.7-1.0,28
5.39,1,AA,2,<=.3,28
9.47,1,AA,2,<.7-1.0,28
7.28,1,AA,1,>.3-<=.7,28
12.37,0,AA,2,<.7-1.0,28
11.74,0,AA,2,<.7-1.0,28
3.87,1,AA,1,<=.3,28
8.07,1,AA,1,>.3-<=.7,28
7.12,1,AA,1,>.3-<=.7,28
8.32,1,AA,2,>.3-<=.7,28
15.89,1,AA,2,<.7-1.0,28
6.44,1,AA,1,<=.3,28
6.74,1,AA,2,<=.3,28
12.74,1,AA,1,<.7-1.0,28
6.8,0,AA,1,>.3-<=.7,28
8.46,1,AA,1,>.3-<=.7,28
9.26,1,AA,1,<.7-1.0,28
4.73,1,AA,2,<=.3,28
11.77,1,AA,1,<.7-1.0,28
7.13,1,AA,2,>.3-<=.7,28
6.09,1,AA,2,<=.3,28
5.56,0,AA,1,<=.3,28
6.9,0,AA,2,>.3-<=.7,28
8.47,1,AA,2,>.3-<=.7,28
4.62,1,AA,1,<=.3,28
5.84,1,AA,2,<=.3,28
7.54,1,AA,2,>.3-<=.7,28
8.36,0,AA,1,>.3-<=.7,28
4.38,1,AA,2,<=.3,28
7.68,1,AB,1,>.3-<=.7,29
14.1,1,AB,2,<.7-1.0,29
7.9,1,AB,2,>.3-<=.7,29
9.28,1,AB,1,<.7-1.0,29
3.59,1,AB,2,<=.3,29
6.36,1,AB,1,>.3-<=.7,29
5.56,1,AB,1,>.3-<=.7,29
9.97,1,AB,2,<.7-1.0,29
3.24,1,AB,1,<=.3,29
6.75,1,AB,2,>.3-<=.7,29
9.62,1,AB,2,<.7-1.0,29
5.18,1,AB,1,<=.3,29
4.47,1,AB,2,<=.3,29
22.14,1,AB,1,<.7-1.0,29
2.99,1,AB,2,<=.3,29
6.66,1,AB,2,>.3-<=.7,29
6.77,1,AB,1,>.3-<=.7,29
8.44,1,AB,1,<.7-1.0,29
14.08,0,AB,1,<.7-1.0,29
8.54,1,AB,2,<.7-1.0,29
5.16,1,AB,2,<=.3,29
10.17,1,AB,2,<.7-1.0,29
5.3,1,AB,2,<=.3,29
6.67,1,AB,1,>.3-<=.7,29
6.52,1,AB,1,>.3-<=.7,29
5.68,1,AB,1,>.3-<=.7,29
3.76,1,AB,2,<=.3,29
3.11,1,AB,2,<=.3,29
8.05,1,AB,1,>.3-<=.7,29
7.3,1,AB,2,>.3-<=.7,29
12.71,1,AB,1,<.7-1.0,29
3.65,1,AB,1,<=.3,29
5.88,1,AA,2,>.3-<=.7,29
7.65,1,AA,1,<.7-1.0,29
4.39,1,AA,1,>.3-<=.7,29
11.94,1,AA,1,<.7-1.0,29
6.57,1,AA,2,>.3-<=.7,29
5.38,1,AA,1,>.3-<=.7,29
4.35,1,AA,1,<=.3,29
2.79,1,AA,1,<=.3,29
10.49,1,AA,2,<.7-1.0,29
6.22,1,AA,1,>.3-<=.7,29
5.75,1,AA,2,>.3-<=.7,29
6.87,1,AA,1,>.3-<=.7,29
6.98,1,AA,1,<.7-1.0,29
3.89,1,AA,2,<=.3,29
3.56,1,AA,2,<=.3,29
11.15,0,AA,1,<.7-1.0,29
4.03,1,AA,2,<=.3,29
3.8,0,AA,1,<=.3,29
12.86,0,AA,2,<.7-1.0,29
4.65,1,AA,2,>.3-<=.7,29
2.26,1,AA,1,<=.3,29
7.13,0,AA,2,<.7-1.0,29
2.28,1,AA,1,<=.3,29
5.68,1,AA,2,>.3-<=.7,29
3.47,1,AA,1,<=.3,29
4.84,1,AA,1,>.3-<=.7,29
8.78,1,AA,2,<.7-1.0,29
4.18,1,AA,1,<=.3,29
7.05,0,AA,2,<.7-1.0,29
6.02,1,AA,2,>.3-<=.7,29
5.43,0,AA,2,>.3-<=.7,29
7.85,0,AA,2,<.7-1.0,29
3.87,1,AB,1,<.7-1.0,3
4.84,1,AB,2,<.7-1.0,3
2.33,1,AB,1,>.3-<=.7,3
2.69,1,AB,1,>.3-<=.7,3
2.06,1,AB,2,>.3-<=.7,3
4.95,0,AB,2,<.7-1.0,3
1.77,1,AB,2,>.3-<=.7,3
2.74,1,AB,2,<.7-1.0,3
1.37,1,AB,2,<=.3,3
3.11,1,AB,1,<.7-1.0,3
3.19,0,AB,2,<.7-1.0,3
1.83,1,AB,1,>.3-<=.7,3
2.43,1,AB,1,>.3-<=.7,3
1.14,0,AB,1,<=.3,3
2.36,0,AB,1,>.3-<=.7,3
5.22,1,AB,2,<.7-1.0,3
4.54,0,AB,1,<.7-1.0,3
1.62,0,AB,2,<=.3,3
3.47,0,AB,1,<.7-1.0,3
1.42,1,AB,1,<=.3,3
1.82,1,AB,2,>.3-<=.7,3
1.47,0,AB,2,<=.3,3
2.59,1,AB,2,>.3-<=.7,3
