SubjNum,Age,Ethnicity,Sex,TargName,DistName,TargHalf,DistHalf,c.resp,Cond,TargStrength,Resp,acc,RT,Conf
56,19,Middle Eastern,Male,60.jpg,60.jpg,1,2,2,AA,2,2,1,1.52,2
56,19,Middle Eastern,Male,76.jpg,76.jpg,2,1,1,AA,2,1,1,2.52,1
56,19,Middle Eastern,Male,64.jpg,23.jpg,2,1,2,AB,2,2,1,0.78,3
56,19,Middle Eastern,Male,75.jpg,75.jpg,2,1,2,AA,2,1,0,1.61,2
56,19,Middle Eastern,Male,12.jpg,98.jpg,1,2,1,AB,1,1,1,2.82,2
56,19,Middle Eastern,Male,63.jpg,63.jpg,1,2,2,AA,1,2,1,2.37,3
56,19,Middle Eastern,Male,54.jpg,102.jpg,1,2,1,AB,2,2,0,1.22,3
56,19,Middle Eastern,Male,7.jpg,118.jpg,1,2,2,AB,2,1,0,2.75,1
56,19,Middle Eastern,Male,61.jpg,79.jpg,1,2,2,AB,1,2,1,1.58,3
56,19,Middle Eastern,Male,82.jpg,82.jpg,1,2,2,AA,2,1,0,2.84,1
56,19,Middle Eastern,Male,95.jpg,140.jpg,1,2,1,AB,2,2,0,1.83,2
56,19,Middle Eastern,Male,20.jpg,56.jpg,2,1,1,AB,1,1,1,3.29,2
56,19,Middle Eastern,Male,99.jpg,104.jpg,2,1,2,AB,1,1,0,1.63,2
56,19,Middle Eastern,Male,114.jpg,114.jpg,1,2,2,AA,1,2,1,2.64,3
56,19,Middle Eastern,Male,8.jpg,8.jpg,1,2,1,AA,1,1,1,1.38,1
56,19,Middle Eastern,Male,123.jpg,2.jpg,1,2,2,AB,2,2,1,1.3,3
56,19,Middle Eastern,Male,70.jpg,116.jpg,2,1,2,AB,1,1,0,1.8,2
56,19,Middle Eastern,Male,45.jpg,137.jpg,2,1,1,AB,1,1,1,0.94,3
56,19,Middle Eastern,Male,62.jpg,41.jpg,2,1,2,AB,1,2,1,1.59,3
56,19,Middle Eastern,Male,88.jpg,27.jpg,2,1,2,AB,1,2,1,2.02,3
56,19,Middle Eastern,Male,35.jpg,35.jpg,1,2,1,AA,1,2,0,2.69,2
56,19,Middle Eastern,Male,90.jpg,132.jpg,2,1,2,AB,2,1,0,1.47,3
56,19,Middle Eastern,Male,96.jpg,92.jpg,1,2,2,AB,1,1,0,2.05,2
56,19,Middle Eastern,Male,77.jpg,77.jpg,2,1,2,AA,2,1,0,2.49,2
56,19,Middle Eastern,Male,36.jpg,36.jpg,2,1,2,AA,1,2,1,1.71,3
56,19,Middle Eastern,Male,25.jpg,21.jpg,2,1,1,AB,1,1,1,2.08,2
56,19,Middle Eastern,Male,122.jpg,110.jpg,1,2,2,AB,1,1,0,1.84,2
56,19,Middle Eastern,Male,16.jpg,106.jpg,1,2,2,AB,1,1,0,1.77,2
56,19,Middle Eastern,Male,139.jpg,139.jpg,2,1,2,AA,1,1,0,1.37,2
56,19,Middle Eastern,Male,94.jpg,94.jpg,2,1,1,AA,2,1,1,1.53,2
56,19,Middle Eastern,Male,91.jpg,91.jpg,2,1,1,AA,1,1,1,2.31,2
56,19,Middle Eastern,Male,39.jpg,74.jpg,2,1,1,AB,1,2,0,2.37,3
56,19,Middle Eastern,Male,101.jpg,119.jpg,1,2,1,AB,2,2,0,0.77,3
56,19,Middle Eastern,Male,49.jpg,113.jpg,2,1,2,AB,2,1,0,0.68,3
56,19,Middle Eastern,Male,17.jpg,17.jpg,1,2,1,AA,1,1,1,2.3,2
56,19,Middle Eastern,Male,71.jpg,48.jpg,1,2,2,AB,2,1,0,0.69,3
56,19,Middle Eastern,Male,141.jpg,141.jpg,2,1,1,AA,1,2,0,2.13,3
56,19,Middle Eastern,Male,112.jpg,130.jpg,1,2,1,AB,1,2,0,2.62,1
56,19,Middle Eastern,Male,1.jpg,4.jpg,1,2,1,AB,1,1,1,4.13,2
56,19,Middle Eastern,Male,65.jpg,65.jpg,1,2,2,AA,2,2,1,1.44,3
56,19,Middle Eastern,Male,83.jpg,109.jpg,2,1,2,AB,2,2,1,0.92,3
56,19,Middle Eastern,Male,117.jpg,117.jpg,1,2,2,AA,2,1,0,0.91,2
56,19,Middle Eastern,Male,58.jpg,97.jpg,1,2,2,AB,2,2,1,2.23,3
56,19,Middle Eastern,Male,131.jpg,3.jpg,1,2,1,AB,2,1,1,1.18,3
56,19,Middle Eastern,Male,89.jpg,66.jpg,1,2,2,AB,2,2,1,0.73,3
56,19,Middle Eastern,Male,85.jpg,85.jpg,1,2,2,AA,2,2,1,2.4,3
56,19,Middle Eastern,Male,68.jpg,68.jpg,2,1,2,AA,2,1,0,2.26,1
56,19,Middle Eastern,Male,13.jpg,138.jpg,1,2,2,AB,2,2,1,1.32,3
56,19,Middle Eastern,Male,38.jpg,38.jpg,2,1,2,AA,2,2,1,1.94,3
56,19,Middle Eastern,Male,5.jpg,5.jpg,1,2,1,AA,1,1,1,2.04,2
56,19,Middle Eastern,Male,32.jpg,32.jpg,1,2,1,AA,2,1,1,1.86,3
56,19,Middle Eastern,Male,55.jpg,55.jpg,1,2,2,AA,1,1,0,1.25,1
56,19,Middle Eastern,Male,142.jpg,52.jpg,2,1,1,AB,2,1,1,1.11,3
56,19,Middle Eastern,Male,33.jpg,33.jpg,2,1,1,AA,2,1,1,2.03,3
56,19,Middle Eastern,Male,31.jpg,31.jpg,2,1,1,AA,2,1,1,1.27,2
56,19,Middle Eastern,Male,133.jpg,73.jpg,2,1,1,AB,2,1,1,0.71,3
56,19,Middle Eastern,Male,42.jpg,42.jpg,2,1,2,AA,1,1,0,1.86,1
56,19,Middle Eastern,Male,28.jpg,28.jpg,2,1,1,AA,1,1,1,2,3
56,19,Middle Eastern,Male,135.jpg,121.jpg,2,1,2,AB,1,2,1,1.97,3
56,19,Middle Eastern,Male,34.jpg,15.jpg,2,1,2,AB,2,1,0,1.1,3
56,19,Middle Eastern,Male,144.jpg,144.jpg,1,2,1,AA,1,1,1,2.15,2
56,19,Middle Eastern,Male,125.jpg,125.jpg,2,1,1,AA,1,1,1,1.38,1
56,19,Middle Eastern,Male,93.jpg,44.jpg,2,1,1,AB,2,1,1,1.98,2
56,19,Middle Eastern,Male,108.jpg,87.jpg,1,2,1,AB,1,2,0,2.26,1
56,19,Middle Eastern,Male,103.jpg,103.jpg,2,1,2,AA,1,2,1,1.59,3
56,19,Middle Eastern,Male,26.jpg,57.jpg,1,2,1,AB,1,1,1,1.13,2
56,19,Middle Eastern,Male,100.jpg,100.jpg,1,2,2,AA,1,2,1,2.52,2
56,19,Middle Eastern,Male,143.jpg,81.jpg,1,2,2,AB,1,2,1,1.66,2
56,19,Middle Eastern,Male,67.jpg,67.jpg,2,1,1,AA,2,1,1,1.27,2
56,19,Middle Eastern,Male,11.jpg,11.jpg,1,2,2,AA,2,2,1,2.33,3
56,19,Middle Eastern,Male,127.jpg,127.jpg,1,2,2,AA,1,2,1,2.3,2
56,19,Middle Eastern,Male,129.jpg,129.jpg,2,1,2,AA,1,1,0,3.08,1
56,19,Middle Eastern,Male,24.jpg,69.jpg,1,2,1,AB,2,1,1,1.46,2
56,19,Middle Eastern,Male,9.jpg,128.jpg,2,1,1,AB,2,2,0,2.1,3
56,19,Middle Eastern,Male,50.jpg,50.jpg,1,2,1,AA,1,2,0,1.77,1
56,19,Middle Eastern,Male,37.jpg,10.jpg,2,1,1,AB,1,1,1,1.76,1
56,19,Middle Eastern,Male,72.jpg,72.jpg,1,2,1,AA,2,1,1,1.39,3
56,19,Middle Eastern,Male,126.jpg,126.jpg,2,1,1,AA,1,1,1,1.47,2
56,19,Middle Eastern,Male,51.jpg,51.jpg,1,2,1,AA,2,1,1,1.23,2
56,19,Middle Eastern,Male,107.jpg,107.jpg,2,1,1,AA,2,1,1,0.88,3
56,19,Middle Eastern,Male,105.jpg,105.jpg,1,2,1,AA,2,2,0,1.95,2
56,19,Middle Eastern,Male,47.jpg,22.jpg,2,1,2,AB,1,2,1,3.17,3
58,19,Filipino,Female,12.jpg,12.jpg,2,1,1,AA,2,1,1,3.81,2
58,19,Filipino,Female,143.jpg,143.jpg,1,2,2,AA,1,2,1,5.35,2
58,19,Filipino,Female,141.jpg,141.jpg,1,2,1,AA,1,1,1,5.41,2
58,19,Filipino,Female,17.jpg,86.jpg,2,1,1,AB,2,1,1,4.56,3
58,19,Filipino,Female,110.jpg,33.jpg,2,1,2,AB,2,2,1,3.78,3
58,19,Filipino,Female,109.jpg,36.jpg,1,2,2,AB,2,2,1,3.55,1
58,19,Filipino,Female,7.jpg,7.jpg,1,2,1,AA,2,1,1,2.38,2
58,19,Filipino,Female,104.jpg,130.jpg,1,2,2,AB,2,2,1,4,3
58,19,Filipino,Female,91.jpg,91.jpg,1,2,2,AA,1,2,1,2.22,1
58,19,Filipino,Female,121.jpg,18.jpg,2,1,1,AB,1,1,1,2.79,2
58,19,Filipino,Female,51.jpg,51.jpg,2,1,2,AA,1,2,1,1.93,3
58,19,Filipino,Female,129.jpg,126.jpg,1,2,1,AB,2,1,1,2.75,3
58,19,Filipino,Female,98.jpg,98.jpg,2,1,1,AA,1,1,1,2.45,3
58,19,Filipino,Female,106.jpg,52.jpg,2,1,1,AB,2,1,1,1.76,3
58,19,Filipino,Female,81.jpg,81.jpg,2,1,2,AA,1,2,1,3.25,2
58,19,Filipino,Female,55.jpg,94.jpg,1,2,2,AB,2,2,1,4.72,1
58,19,Filipino,Female,23.jpg,23.jpg,2,1,1,AA,2,1,1,2.97,3
58,19,Filipino,Female,60.jpg,87.jpg,2,1,2,AB,2,2,1,3.79,1
58,19,Filipino,Female,84.jpg,84.jpg,2,1,2,AA,2,2,1,1.37,3
58,19,Filipino,Female,16.jpg,16.jpg,2,1,2,AA,2,2,1,2.02,3
58,19,Filipino,Female,99.jpg,99.jpg,1,2,1,AA,2,1,1,1.87,3
58,19,Filipino,Female,92.jpg,107.jpg,1,2,1,AB,1,2,0,3.05,2
58,19,Filipino,Female,89.jpg,89.jpg,2,1,1,AA,2,1,1,3.06,2
58,19,Filipino,Female,61.jpg,62.jpg,2,1,1,AB,1,1,1,1.73,1
58,19,Filipino,Female,137.jpg,116.jpg,2,1,2,AB,1,2,1,3.64,3
58,19,Filipino,Female,102.jpg,136.jpg,2,1,1,AB,1,2,0,4.65,2
58,19,Filipino,Female,93.jpg,39.jpg,1,2,1,AB,2,1,1,5.27,2
58,19,Filipino,Female,49.jpg,24.jpg,2,1,2,AB,1,2,1,2.46,2
58,19,Filipino,Female,71.jpg,71.jpg,2,1,1,AA,1,2,0,3.55,2
58,19,Filipino,Female,37.jpg,59.jpg,2,1,2,AB,2,2,1,2.65,3
58,19,Filipino,Female,78.jpg,127.jpg,2,1,1,AB,1,1,1,2.82,3
58,19,Filipino,Female,29.jpg,29.jpg,2,1,1,AA,1,1,1,2.35,3
58,19,Filipino,Female,38.jpg,56.jpg,2,1,1,AB,2,2,0,4.76,3
58,19,Filipino,Female,28.jpg,13.jpg,2,1,2,AB,1,2,1,3.98,1
58,19,Filipino,Female,119.jpg,122.jpg,1,2,2,AB,2,2,1,2.44,2
58,19,Filipino,Female,77.jpg,77.jpg,1,2,2,AA,2,2,1,1.81,3
58,19,Filipino,Female,6.jpg,6.jpg,2,1,1,AA,1,1,1,2.93,1
58,19,Filipino,Female,135.jpg,135.jpg,1,2,2,AA,2,2,1,2.25,3
58,19,Filipino,Female,97.jpg,76.jpg,1,2,1,AB,2,1,1,4.06,2
58,19,Filipino,Female,8.jpg,27.jpg,2,1,1,AB,1,1,1,2.09,2
58,19,Filipino,Female,138.jpg,138.jpg,2,1,2,AA,2,2,1,3.06,2
58,19,Filipino,Female,118.jpg,118.jpg,2,1,2,AA,2,2,1,3.54,2
58,19,Filipino,Female,11.jpg,11.jpg,2,1,2,AA,1,2,1,2.61,1
58,19,Filipino,Female,20.jpg,85.jpg,2,1,2,AB,2,2,1,2.36,3
58,19,Filipino,Female,131.jpg,131.jpg,1,2,1,AA,2,1,1,1.84,3
58,19,Filipino,Female,5.jpg,96.jpg,1,2,2,AB,1,1,0,2.48,1
58,19,Filipino,Female,9.jpg,9.jpg,1,2,2,AA,1,2,1,3.74,1
58,19,Filipino,Female,142.jpg,30.jpg,2,1,1,AB,1,2,0,2.79,1
58,19,Filipino,Female,10.jpg,10.jpg,1,2,1,AA,1,2,0,2.47,1
58,19,Filipino,Female,1.jpg,1.jpg,2,1,2,AA,1,2,1,1.99,3
58,19,Filipino,Female,69.jpg,69.jpg,2,1,1,AA,2,1,1,1.96,3
58,19,Filipino,Female,125.jpg,80.jpg,1,2,2,AB,1,1,0,1.97,3
58,19,Filipino,Female,73.jpg,79.jpg,1,2,1,AB,1,1,1,3.93,1
58,19,Filipino,Female,103.jpg,103.jpg,2,1,2,AA,2,2,1,1.95,3
58,19,Filipino,Female,50.jpg,50.jpg,2,1,1,AA,2,1,1,3.4,2
58,19,Filipino,Female,117.jpg,41.jpg,2,1,2,AB,1,1,0,1.88,2
58,19,Filipino,Female,108.jpg,25.jpg,2,1,1,AB,2,1,1,1.41,3
58,19,Filipino,Female,113.jpg,113.jpg,2,1,1,AA,1,2,0,2.89,1
58,19,Filipino,Female,57.jpg,132.jpg,1,2,1,AB,2,1,1,2.67,1
58,19,Filipino,Female,26.jpg,75.jpg,1,2,1,AB,1,2,0,2.29,2
58,19,Filipino,Female,63.jpg,63.jpg,1,2,1,AA,1,2,0,1.75,1
58,19,Filipino,Female,101.jpg,139.jpg,1,2,1,AB,1,2,0,2.91,2
58,19,Filipino,Female,83.jpg,83.jpg,1,2,2,AA,2,2,1,2.21,2
58,19,Filipino,Female,144.jpg,144.jpg,1,2,1,AA,2,1,1,1.79,3
58,19,Filipino,Female,3.jpg,32.jpg,1,2,1,AB,2,1,1,3.16,3
58,19,Filipino,Female,15.jpg,67.jpg,2,1,1,AB,2,1,1,1.39,3
58,19,Filipino,Female,114.jpg,114.jpg,1,2,1,AA,1,1,1,3.56,1
58,19,Filipino,Female,43.jpg,43.jpg,1,2,2,AA,2,2,1,2.85,2
58,19,Filipino,Female,64.jpg,64.jpg,2,1,1,AA,1,2,0,2.55,1
58,19,Filipino,Female,4.jpg,4.jpg,1,2,2,AA,2,2,1,1.11,3
58,19,Filipino,Female,100.jpg,44.jpg,1,2,2,AB,2,2,1,1.33,3
58,19,Filipino,Female,31.jpg,31.jpg,1,2,2,AA,1,2,1,2.42,2
58,19,Filipino,Female,115.jpg,115.jpg,1,2,2,AA,2,2,1,1.76,3
58,19,Filipino,Female,128.jpg,45.jpg,1,2,1,AB,2,1,1,1.7,3
58,19,Filipino,Female,82.jpg,47.jpg,1,2,2,AB,1,1,0,1.29,2
58,19,Filipino,Female,124.jpg,66.jpg,2,1,2,AB,2,2,1,1.45,2
58,19,Filipino,Female,2.jpg,72.jpg,1,2,2,AB,1,2,1,2.35,1
58,19,Filipino,Female,34.jpg,34.jpg,2,1,2,AA,2,2,1,1.35,3
58,19,Filipino,Female,21.jpg,21.jpg,1,2,2,AA,1,2,1,2.94,1
58,19,Filipino,Female,46.jpg,46.jpg,2,1,2,AA,1,2,1,2.18,1
58,19,Filipino,Female,53.jpg,90.jpg,1,2,1,AB,1,2,0,2.51,3
58,19,Filipino,Female,134.jpg,134.jpg,2,1,1,AA,2,1,1,1.21,3
58,19,Filipino,Female,112.jpg,19.jpg,1,2,2,AB,2,2,1,1.33,3
58,19,Filipino,Female,133.jpg,42.jpg,1,2,2,AB,1,2,1,2.54,3
58,19,Filipino,Female,54.jpg,54.jpg,1,2,1,AA,1,1,1,2.71,1
58,19,Filipino,Female,40.jpg,40.jpg,1,2,1,AA,2,2,0,1.63,1
58,19,Filipino,Female,74.jpg,74.jpg,1,2,1,AA,2,1,1,1.74,2
58,19,Filipino,Female,70.jpg,70.jpg,2,1,2,AA,1,2,1,1.52,1
58,19,Filipino,Female,123.jpg,14.jpg,2,1,2,AB,1,2,1,1.48,3
58,19,Filipino,Female,140.jpg,140.jpg,1,2,2,AA,1,1,0,2.47,1
58,19,Filipino,Female,48.jpg,105.jpg,1,2,1,AB,1,1,1,1.68,2
58,19,Filipino,Female,111.jpg,111.jpg,1,2,1,AA,1,1,1,1.64,1
58,19,Filipino,Female,35.jpg,88.jpg,2,1,1,AB,2,1,1,2.68,2
58,19,Filipino,Female,58.jpg,68.jpg,2,1,2,AB,2,2,1,1.5,2
58,19,Filipino,Female,120.jpg,22.jpg,1,2,2,AB,1,2,1,1.78,2
59,21,Hispanic,M,77.jpg,33.jpg,2,1,1,AB,2,1,1,2.71,3
59,21,Hispanic,M,2.jpg,2.jpg,2,1,1,AA,1,1,1,2.79,3
59,21,Hispanic,M,21.jpg,132.jpg,2,1,2,AB,1,2,1,3.64,2
59,21,Hispanic,M,100.jpg,15.jpg,2,1,2,AB,2,2,1,2.35,2
59,21,Hispanic,M,139.jpg,95.jpg,2,1,1,AB,2,1,1,3.25,1
59,21,Hispanic,M,36.jpg,36.jpg,2,1,1,AA,2,2,0,3.79,2
59,21,Hispanic,M,45.jpg,7.jpg,2,1,2,AB,2,2,1,1.45,3
59,21,Hispanic,M,126.jpg,42.jpg,1,2,1,AB,1,1,1,2.5,2
59,21,Hispanic,M,131.jpg,131.jpg,2,1,2,AA,2,2,1,3.51,3
59,21,Hispanic,M,44.jpg,111.jpg,1,2,1,AB,1,2,0,3.56,2
59,21,Hispanic,M,121.jpg,121.jpg,1,2,2,AA,1,2,1,4.38,2
59,21,Hispanic,M,78.jpg,78.jpg,2,1,2,AA,1,1,0,3.29,1
59,21,Hispanic,M,14.jpg,14.jpg,1,2,1,AA,2,1,1,2.47,3
59,21,Hispanic,M,86.jpg,86.jpg,1,2,1,AA,1,2,0,4.16,2
59,21,Hispanic,M,68.jpg,68.jpg,2,1,1,AA,2,1,1,3.16,3
59,21,Hispanic,M,43.jpg,43.jpg,1,2,1,AA,2,2,0,3,3
59,21,Hispanic,M,3.jpg,54.jpg,1,2,2,AB,1,2,1,2.8,1
59,21,Hispanic,M,57.jpg,57.jpg,2,1,1,AA,2,1,1,3.07,1
59,21,Hispanic,M,80.jpg,80.jpg,2,1,2,AA,1,2,1,3.29,3
59,21,Hispanic,M,119.jpg,24.jpg,1,2,2,AB,1,2,1,2.25,3
59,21,Hispanic,M,110.jpg,110.jpg,1,2,2,AA,2,2,1,2.74,3
59,21,Hispanic,M,74.jpg,133.jpg,2,1,2,AB,2,1,0,5.01,3
59,21,Hispanic,M,99.jpg,99.jpg,2,1,2,AA,1,2,1,4.9,1
59,21,Hispanic,M,101.jpg,104.jpg,1,2,2,AB,2,2,1,2.3,3
59,21,Hispanic,M,17.jpg,137.jpg,1,2,1,AB,2,2,0,4,3
59,21,Hispanic,M,93.jpg,93.jpg,2,1,2,AA,2,2,1,4.57,3
59,21,Hispanic,M,142.jpg,65.jpg,1,2,1,AB,2,1,1,4.99,3
59,21,Hispanic,M,9.jpg,9.jpg,1,2,2,AA,2,2,1,2.84,3
59,21,Hispanic,M,129.jpg,130.jpg,2,1,2,AB,1,2,1,2.87,3
59,21,Hispanic,M,18.jpg,18.jpg,2,1,2,AA,2,2,1,1.82,3
59,21,Hispanic,M,117.jpg,124.jpg,1,2,2,AB,2,2,1,3.9,3
59,21,Hispanic,M,106.jpg,76.jpg,2,1,2,AB,2,2,1,2.75,3
59,21,Hispanic,M,123.jpg,123.jpg,2,1,1,AA,2,1,1,2.3,3
59,21,Hispanic,M,19.jpg,19.jpg,2,1,2,AA,1,2,1,4.03,1
59,21,Hispanic,M,128.jpg,128.jpg,2,1,1,AA,1,2,0,2.74,3
59,21,Hispanic,M,79.jpg,40.jpg,1,2,2,AB,1,1,0,3.52,1
59,21,Hispanic,M,112.jpg,134.jpg,2,1,1,AB,2,1,1,2.99,3
59,21,Hispanic,M,66.jpg,51.jpg,2,1,2,AB,1,2,1,3.67,1
59,21,Hispanic,M,30.jpg,114.jpg,1,2,2,AB,1,2,1,4.72,3
59,21,Hispanic,M,32.jpg,94.jpg,1,2,1,AB,1,2,0,3.2,3
59,21,Hispanic,M,72.jpg,72.jpg,1,2,1,AA,2,1,1,3.4,3
59,21,Hispanic,M,48.jpg,5.jpg,1,2,1,AB,2,1,1,4.56,3
59,21,Hispanic,M,116.jpg,97.jpg,1,2,2,AB,2,2,1,3.35,2
59,21,Hispanic,M,102.jpg,34.jpg,2,1,2,AB,2,2,1,2.94,3
59,21,Hispanic,M,120.jpg,61.jpg,2,1,1,AB,2,1,1,2.93,2
59,21,Hispanic,M,6.jpg,47.jpg,2,1,1,AB,1,1,1,2.85,2
59,21,Hispanic,M,1.jpg,1.jpg,2,1,1,AA,2,2,0,2.96,3
59,21,Hispanic,M,20.jpg,20.jpg,1,2,1,AA,2,2,0,3.9,1
59,21,Hispanic,M,127.jpg,87.jpg,2,1,2,AB,1,2,1,2.27,3
59,21,Hispanic,M,52.jpg,52.jpg,1,2,2,AA,1,2,1,2.56,3
59,21,Hispanic,M,136.jpg,103.jpg,2,1,1,AB,1,2,0,5.14,3
59,21,Hispanic,M,35.jpg,35.jpg,1,2,2,AA,2,1,0,2.5,1
59,21,Hispanic,M,25.jpg,22.jpg,2,1,1,AB,1,1,1,3.73,2
59,21,Hispanic,M,96.jpg,96.jpg,1,2,2,AA,2,2,1,2.61,3
59,21,Hispanic,M,84.jpg,84.jpg,2,1,2,AA,2,2,1,2.88,3
59,21,Hispanic,M,70.jpg,41.jpg,2,1,1,AB,1,2,0,3.18,3
59,21,Hispanic,M,59.jpg,59.jpg,1,2,2,AA,2,1,0,4.77,1
59,21,Hispanic,M,13.jpg,13.jpg,1,2,1,AA,2,1,1,3.39,3
59,21,Hispanic,M,73.jpg,73.jpg,1,2,1,AA,1,2,0,3.47,1
59,21,Hispanic,M,8.jpg,122.jpg,1,2,2,AB,2,2,1,1.67,3
59,21,Hispanic,M,16.jpg,29.jpg,2,1,1,AB,2,1,1,3.45,2
59,21,Hispanic,M,67.jpg,67.jpg,2,1,1,AA,1,1,1,2.77,3
59,21,Hispanic,M,26.jpg,26.jpg,2,1,1,AA,1,1,1,3.71,1
59,21,Hispanic,M,90.jpg,49.jpg,2,1,2,AB,1,2,1,3.26,3
59,21,Hispanic,M,115.jpg,141.jpg,1,2,1,AB,1,2,0,3.31,2
59,21,Hispanic,M,143.jpg,69.jpg,1,2,2,AB,2,2,1,3.19,2
59,21,Hispanic,M,108.jpg,108.jpg,2,1,1,AA,1,1,1,2.29,3
59,21,Hispanic,M,37.jpg,98.jpg,2,1,1,AB,1,2,0,3.57,2
59,21,Hispanic,M,56.jpg,107.jpg,1,2,1,AB,2,1,1,3.71,3
59,21,Hispanic,M,23.jpg,125.jpg,2,1,1,AB,2,2,0,3.82,2
59,21,Hispanic,M,113.jpg,113.jpg,2,1,2,AA,1,1,0,4.38,2
59,21,Hispanic,M,63.jpg,63.jpg,2,1,1,AA,2,1,1,3.21,2
59,21,Hispanic,M,4.jpg,4.jpg,1,2,1,AA,1,2,0,3.38,3
59,21,Hispanic,M,88.jpg,88.jpg,2,1,2,AA,2,2,1,4.6,3
59,21,Hispanic,M,31.jpg,31.jpg,1,2,1,AA,1,1,1,2.46,3
59,21,Hispanic,M,60.jpg,60.jpg,1,2,1,AA,1,1,1,5.03,2
59,21,Hispanic,M,38.jpg,38.jpg,1,2,2,AA,1,2,1,3.8,1
59,21,Hispanic,M,144.jpg,91.jpg,1,2,1,AB,1,1,1,3.54,1
59,21,Hispanic,M,27.jpg,27.jpg,1,2,2,AA,1,2,1,3.19,1
59,21,Hispanic,M,75.jpg,10.jpg,1,2,2,AB,1,1,0,5.07,2
59,21,Hispanic,M,83.jpg,81.jpg,2,1,2,AB,1,2,1,4.21,3
59,21,Hispanic,M,64.jpg,64.jpg,1,2,2,AA,2,2,1,2.73,3
59,21,Hispanic,M,71.jpg,71.jpg,1,2,1,AA,2,1,1,3.99,3
59,21,Hispanic,M,82.jpg,82.jpg,1,2,2,AA,1,2,1,2.69,3
59,21,Hispanic,M,140.jpg,85.jpg,1,2,2,AB,1,1,0,2.61,1
59,21,Hispanic,M,12.jpg,12.jpg,1,2,2,AA,1,2,1,3.01,3
59,21,Hispanic,M,89.jpg,58.jpg,1,2,1,AB,1,1,1,2.23,3
59,21,Hispanic,M,53.jpg,118.jpg,2,1,2,AB,2,1,0,3.25,2
59,21,Hispanic,M,135.jpg,138.jpg,1,2,2,AB,2,2,1,1.84,3
59,21,Hispanic,M,28.jpg,28.jpg,2,1,2,AA,1,1,0,2.66,2
59,21,Hispanic,M,105.jpg,62.jpg,1,2,1,AB,2,1,1,2.9,3
59,21,Hispanic,M,39.jpg,11.jpg,2,1,1,AB,1,1,1,2.72,1
59,21,Hispanic,M,55.jpg,55.jpg,2,1,1,AA,1,2,0,3,1
59,21,Hispanic,M,109.jpg,109.jpg,1,2,1,AA,1,2,0,4.03,3
59,21,Hispanic,M,50.jpg,46.jpg,1,2,1,AB,2,1,1,2.61,3
6,19,Asian (Korean),Male,100.jpg,100.jpg,2,1,1,AA,1,1,1,4.65,3
6,19,Asian (Korean),Male,121.jpg,121.jpg,2,1,1,AA,2,1,1,1.41,3
6,19,Asian (Korean),Male,115.jpg,115.jpg,2,1,1,AA,1,1,1,3.16,3
6,19,Asian (Korean),Male,42.jpg,42.jpg,1,2,2,AA,2,2,1,2.39,3
6,19,Asian (Korean),Male,19.jpg,109.jpg,1,2,1,AB,1,1,1,1.52,3
6,19,Asian (Korean),Male,133.jpg,98.jpg,1,2,1,AB,1,1,1,2.41,3
6,19,Asian (Korean),Male,37.jpg,117.jpg,2,1,1,AB,2,2,0,3.29,3
6,19,Asian (Korean),Male,38.jpg,66.jpg,1,2,1,AB,2,1,1,0.8,3
6,19,Asian (Korean),Male,45.jpg,45.jpg,1,2,1,AA,1,1,1,2.35,3
6,19,Asian (Korean),Male,8.jpg,107.jpg,1,2,2,AB,2,2,1,1.43,3
6,19,Asian (Korean),Male,95.jpg,43.jpg,1,2,2,AB,2,1,0,0.92,3
6,19,Asian (Korean),Male,31.jpg,88.jpg,2,1,1,AB,2,1,1,3.5,3
6,19,Asian (Korean),Male,104.jpg,116.jpg,2,1,2,AB,2,2,1,2.54,3
6,19,Asian (Korean),Male,3.jpg,93.jpg,2,1,1,AB,2,1,1,2.9,3
6,19,Asian (Korean),Male,128.jpg,128.jpg,1,2,1,AA,1,1,1,2.72,3
6,19,Asian (Korean),Male,58.jpg,58.jpg,2,1,2,AA,2,2,1,1.79,3
6,19,Asian (Korean),Male,92.jpg,92.jpg,1,2,2,AA,1,2,1,2.71,3
6,19,Asian (Korean),Male,44.jpg,17.jpg,2,1,1,AB,1,1,1,2.05,3
6,19,Asian (Korean),Male,13.jpg,13.jpg,2,1,2,AA,1,2,1,1.74,3
6,19,Asian (Korean),Male,136.jpg,49.jpg,2,1,2,AB,1,2,1,1.48,3
6,19,Asian (Korean),Male,122.jpg,122.jpg,1,2,1,AA,1,1,1,2.12,3
6,19,Asian (Korean),Male,141.jpg,141.jpg,2,1,2,AA,2,1,0,1.7,3
6,19,Asian (Korean),Male,138.jpg,26.jpg,2,1,1,AB,2,2,0,0.77,3
6,19,Asian (Korean),Male,96.jpg,77.jpg,1,2,1,AB,2,1,1,1.47,3
6,19,Asian (Korean),Male,81.jpg,81.jpg,2,1,2,AA,1,2,1,1.71,3
6,19,Asian (Korean),Male,113.jpg,113.jpg,1,2,2,AA,1,2,1,2.12,3
6,19,Asian (Korean),Male,127.jpg,64.jpg,2,1,2,AB,2,2,1,1.45,3
6,19,Asian (Korean),Male,143.jpg,143.jpg,2,1,1,AA,2,1,1,1.58,3
6,19,Asian (Korean),Male,140.jpg,9.jpg,2,1,2,AB,2,2,1,1.96,3
6,19,Asian (Korean),Male,39.jpg,39.jpg,1,2,1,AA,2,1,1,1.32,3
